systemName;region;route;numWaypoints;midCoords;description;fileroot;(reserved)
boundaries;_boundaries;B438;17;(11.47,124.90);;b.438;
boundaries;_boundaries;B439;28;(10.41,123.10);;b.439;
boundaries;_boundaries;B440;43;(7.55,124.39);;b.440;
boundaries;_boundaries;B441;22;(-5.46,150.40);;b.441;
boundaries;_boundaries;B442;2;(-2.08,146.92);;b.442;
boundaries;_boundaries;B443;11;(-3.59,152.19);;b.443;
boundaries;_boundaries;B444;8;(-6.05,155.19);;b.444;
boundaries;_boundaries;B445;3;(-6.94,156.86);;b.445;
boundaries;_boundaries;B446;2;(-8.25,157.54);;b.446;
boundaries;_boundaries;B447;4;(-7.91,159.08);;b.447;
boundaries;_boundaries;B448;4;(-9.00,161.02);;b.448;
boundaries;_boundaries;B449;8;(-9.57,159.97);;b.449;
boundaries;_boundaries;B450;5;(-10.42,161.72);;b.450;
boundaries;_boundaries;B451;6;(-15.24,166.96);;b.451;
boundaries;_boundaries;B452;4;(-16.19,167.52);;b.452;
boundaries;_boundaries;B453;15;(-21.34,165.62);;b.453;
boundaries;_boundaries;B454;5;(-43.88,-176.58);;b.454;
boundaries;_boundaries;B455;9;(-17.80,177.93);;b.455;
boundaries;_boundaries;B456;8;(-16.56,179.23);;b.456;
boundaries;_boundaries;B457;9;(-13.71,-172.21);;b.457;
boundaries;_boundaries;B458;5;(-17.61,-149.43);;b.458;
boundaries;_boundaries;B459;2;(21.90,-160.17);;b.459;
boundaries;_boundaries;B460;6;(22.05,-159.59);;b.460;
boundaries;_boundaries;B461;5;(21.50,-158.07);;b.461;
boundaries;_boundaries;B462;2;(21.13,-157.01);;b.462;
boundaries;_boundaries;B463;8;(20.81,-156.40);;b.463;
boundaries;_boundaries;B464;15;(19.64,-155.53);;b.464;
boundaries;_boundaries;B465;100;(48.36,-122.55);;b.465;
boundaries;_boundaries;B466;100;(47.43,-122.63);;b.466;
boundaries;_boundaries;B467;100;(47.85,-123.50);;b.467;
boundaries;_boundaries;B468;100;(45.90,-123.93);;b.468;
boundaries;_boundaries;B469;100;(40.70,-123.96);;b.469;
boundaries;_boundaries;B470;100;(37.46,-122.27);;b.470;
boundaries;_boundaries;B471;97;(34.33,-119.42);;b.471;
boundaries;_boundaries;B472;22;(48.60,-122.88);;b.472;
boundaries;_boundaries;B473;8;(48.49,-122.88);;b.473;
boundaries;_boundaries;B474;11;(48.54,-123.12);;b.474;
boundaries;_boundaries;B475;7;(34.04,-120.37);;b.475;
boundaries;_boundaries;B476;18;(33.98,-120.11);;b.476;
boundaries;_boundaries;B477;18;(34.02,-119.75);;b.477;
boundaries;_boundaries;B478;8;(33.25,-119.51);;b.478;
boundaries;_boundaries;B479;14;(33.39,-118.45);;b.479;
boundaries;_boundaries;B480;14;(32.94,-118.53);;b.480;
boundaries;_boundaries;B481;53;(45.79,-121.35);;b.481;
boundaries;_boundaries;B482;82;(34.11,-114.57);;b.482;
boundaries;_boundaries;B483;45;(36.20,-114.44);;b.483;
boundaries;_boundaries;B484;65;(45.04,-116.90);;b.484;
boundaries;_boundaries;B485;18;(39.09,-120.04);;b.485;
boundaries;_boundaries;B486;81;(41.19,-112.54);;b.486;
boundaries;_boundaries;B487;100;(30.32,-104.86);;b.487;
boundaries;_boundaries;B488;100;(29.20,-101.41);;b.488;
boundaries;_boundaries;B489;99;(26.56,-98.63);;b.489;
boundaries;_boundaries;B490;74;(34.08,-98.24);;b.490;
boundaries;_boundaries;B491;81;(33.77,-95.20);;b.491;
boundaries;_boundaries;B492;31;(33.92,-96.72);;b.492;
boundaries;_boundaries;B493;15;(29.83,-93.87);;b.493;
boundaries;_boundaries;B494;56;(31.06,-93.71);;b.494;
boundaries;_boundaries;B495;70;(39.98,-95.24);;b.495;
boundaries;_boundaries;B496;69;(42.22,-96.68);;b.496;
boundaries;_boundaries;B497;25;(43.00,-96.53);;b.497;
boundaries;_boundaries;B498;61;(47.11,-96.87);;b.498;
boundaries;_boundaries;B499;12;(36.26,-90.17);;b.499;
boundaries;_boundaries;B500;9;(40.47,-91.58);;b.500;
boundaries;_boundaries;B501;17;(29.92,-93.33);;b.501;
boundaries;_boundaries;B502;22;(29.90,-92.76);;b.502;
boundaries;_boundaries;B503;14;(29.75,-92.50);;b.503;
boundaries;_boundaries;B504;18;(30.26,-90.51);;b.504;
boundaries;_boundaries;B505;30;(30.19,-90.07);USA:LA/Lake Pon.;b.505;
boundaries;_boundaries;B506;78;(27.04,-97.44);;b.506;
boundaries;_boundaries;B507;76;(28.38,-96.68);;b.507;
boundaries;_boundaries;B508;73;(29.32,-95.05);;b.508;
boundaries;_boundaries;B509;73;(29.66,-92.40);;b.509;
boundaries;_boundaries;B510;71;(29.25,-90.74);;b.510;
boundaries;_boundaries;B511;84;(29.24,-89.63);;b.511;
boundaries;_boundaries;B512;84;(29.52,-89.47);;b.512;
boundaries;_boundaries;B513;84;(29.91,-89.48);;b.513;
boundaries;_boundaries;B514;83;(30.38,-88.36);;b.514;
boundaries;_boundaries;B515;20;(30.45,-87.15);;b.515;
boundaries;_boundaries;B516;75;(30.27,-85.99);;b.516;
boundaries;_boundaries;B517;7;(29.84,-85.37);;b.517;
boundaries;_boundaries;B518;15;(29.70,-85.11);;b.518;
boundaries;_boundaries;B519;20;(29.78,-84.82);;b.519;
boundaries;_boundaries;B520;62;(29.32,-83.38);;b.520;
boundaries;_boundaries;B521;8;(27.79,-82.79);;b.521;
boundaries;_boundaries;B522;48;(27.81,-82.59);;b.522;
boundaries;_boundaries;B523;28;(26.93,-82.37);;b.523;
boundaries;_boundaries;B524;53;(26.51,-81.96);;b.524;
boundaries;_boundaries;B525;52;(25.36,-80.70);;b.525;
boundaries;_boundaries;B526;35;(27.41,-80.35);;b.526;
boundaries;_boundaries;B527;10;(28.47,-80.71);;b.527;
boundaries;_boundaries;B528;12;(28.46,-80.63);;b.528;
boundaries;_boundaries;B529;8;(28.80,-80.77);;b.529;
boundaries;_boundaries;B530;99;(30.08,-81.10);USA:FL,GA/ATL;b.530;
boundaries;_boundaries;B531;99;(32.42,-80.42);USA:GA,SC/ATL;b.531;
boundaries;_boundaries;B532;99;(34.17,-77.86);USA:SC,NC/ATL;b.532;
boundaries;_boundaries;B533;99;(35.12,-76.65);USA:NC/ATL;b.533;
boundaries;_boundaries;B534;99;(35.67,-76.12);;b.534;
boundaries;_boundaries;B535;98;(36.26,-76.19);;b.535;
boundaries;_boundaries;B536;98;(36.91,-76.35);;b.536;
boundaries;_boundaries;B537;98;(37.60,-76.48);;b.537;
boundaries;_boundaries;B538;98;(38.29,-76.89);;b.538;
boundaries;_boundaries;B539;98;(38.63,-76.51);;b.539;
boundaries;_boundaries;B540;98;(39.26,-76.22);;b.540;
boundaries;_boundaries;B541;98;(38.59,-76.18);;b.541;
boundaries;_boundaries;B542;95;(37.78,-75.87);;b.542;
boundaries;_boundaries;B543;4;(37.19,-75.84);;b.543;
boundaries;_boundaries;B544;7;(37.32,-75.88);;b.544;
boundaries;_boundaries;B545;21;(37.32,-75.83);;b.545;
boundaries;_boundaries;B546;39;(38.06,-75.32);;b.546;
boundaries;_boundaries;B547;85;(39.14,-75.14);;b.547;
boundaries;_boundaries;B548;42;(39.66,-74.26);;b.548;
boundaries;_boundaries;B549;11;(39.43,-74.37);;b.549;
boundaries;_boundaries;B550;7;(40.24,-74.01);;b.550;
boundaries;_boundaries;B551;36;(40.62,-74.03);;b.551;
boundaries;_boundaries;B552;5;(40.61,-73.48);;b.552;
boundaries;_boundaries;B553;34;(40.72,-73.12);;b.553;
boundaries;_boundaries;B554;46;(40.95,-72.39);;b.554;
boundaries;_boundaries;B555;7;(41.06,-72.34);;b.555;
boundaries;_boundaries;B556;90;(41.03,-73.17);;b.556;
boundaries;_boundaries;B557;88;(41.57,-71.26);;b.557;
boundaries;_boundaries;B558;23;(41.59,-70.39);;b.558;
boundaries;_boundaries;B559;9;(41.69,-69.96);;b.559;
boundaries;_boundaries;B560;18;(41.95,-70.07);;b.560;
boundaries;_boundaries;B561;26;(41.86,-70.40);;b.561;
boundaries;_boundaries;B562;7;(42.19,-70.75);;b.562;
boundaries;_boundaries;B563;10;(42.28,-70.93);;b.563;
boundaries;_boundaries;B564;11;(42.36,-71.01);;b.564;
boundaries;_boundaries;B565;89;(43.35,-70.28);;b.565;
boundaries;_boundaries;B566;89;(44.27,-68.81);;b.566;
boundaries;_boundaries;B567;87;(44.56,-67.72);;b.567;
boundaries;_boundaries;B568;64;(27.60,-97.06);;b.568;
boundaries;_boundaries;B569;11;(29.24,-94.92);;b.569;
boundaries;_boundaries;B570;2;(29.06,-90.95);;b.570;
boundaries;_boundaries;B571;8;(29.05,-90.76);;b.571;
boundaries;_boundaries;B572;5;(29.05,-90.45);;b.572;
boundaries;_boundaries;B573;5;(29.31,-89.90);;b.573;
boundaries;_boundaries;B574;6;(29.53,-89.60);;b.574;
boundaries;_boundaries;B575;7;(29.93,-89.27);;b.575;
boundaries;_boundaries;B576;4;(29.95,-89.31);;b.576;
boundaries;_boundaries;B577;4;(29.96,-89.25);;b.577;
boundaries;_boundaries;B578;4;(29.98,-89.26);;b.578;
boundaries;_boundaries;B579;18;(30.07,-89.26);;b.579;
boundaries;_boundaries;B580;7;(29.86,-88.87);;b.580;
boundaries;_boundaries;B581;5;(30.22,-89.10);;b.581;
boundaries;_boundaries;B582;3;(30.22,-88.93);;b.582;
boundaries;_boundaries;B583;5;(30.23,-88.65);;b.583;
